SEASON_ID,GAME_DATE,home.TEAM_ABBREVIATION,home.TEAM_NAME,home.PTS,away.TEAM_ABBREVIATION,away.TEAM_NAME,away.PTS,home.WL
2015,4/12/16,SAS,San Antonio Spurs,102,OKC,Oklahoma City Thunder,98,W
2015,4/12/16,LAC,LA Clippers,110,MEM,Memphis Grizzlies,84,W
2015,4/13/16,BOS,Boston Celtics,98,MIA,Miami Heat,88,W
2015,4/13/16,BKN,Brooklyn Nets,96,TOR,Toronto Raptors,103,L
2015,4/13/16,CHA,Charlotte Hornets,117,ORL,Orlando Magic,103,W
2015,4/13/16,CLE,Cleveland Cavaliers,110,DET,Detroit Pistons,112,L
2015,4/13/16,WAS,Washington Wizards,109,ATL,Atlanta Hawks,98,W
2015,4/13/16,CHI,Chicago Bulls,115,PHI,Philadelphia 76ers,105,W
2015,4/13/16,DAL,Dallas Mavericks,91,SAS,San Antonio Spurs,96,L
2015,4/13/16,HOU,Houston Rockets,116,SAC,Sacramento Kings,81,W
2015,4/13/16,MIL,Milwaukee Bucks,92,IND,Indiana Pacers,97,L
2015,4/13/16,MIN,Minnesota Timberwolves,144,NOP,New Orleans Pelicans,109,W
2015,4/13/16,GSW,Golden State Warriors,125,MEM,Memphis Grizzlies,104,W
2015,4/13/16,LAL,Los Angeles Lakers,101,UTA,Utah Jazz,96,W
2015,4/13/16,PHX,Phoenix Suns,114,LAC,LA Clippers,105,W
2015,4/13/16,POR,Portland Trail Blazers,107,DEN,Denver Nuggets,99,W
2016,10/25/16,CLE,Cleveland Cavaliers,117,NYK,New York Knicks,88,W
2016,10/25/16,POR,Portland Trail Blazers,113,UTA,Utah Jazz,104,W
2016,10/25/16,GSW,Golden State Warriors,100,SAS,San Antonio Spurs,129,L
2016,10/26/16,ORL,Orlando Magic,96,MIA,Miami Heat,108,L
2016,10/26/16,IND,Indiana Pacers,130,DAL,Dallas Mavericks,121,W
2016,10/26/16,BOS,Boston Celtics,122,BKN,Brooklyn Nets,117,W
2016,10/26/16,TOR,Toronto Raptors,109,DET,Detroit Pistons,91,W
2016,10/26/16,MIL,Milwaukee Bucks,96,CHA,Charlotte Hornets,107,L
2016,10/26/16,MEM,Memphis Grizzlies,102,MIN,Minnesota Timberwolves,98,W
2016,10/26/16,NOP,New Orleans Pelicans,102,DEN,Denver Nuggets,107,L
2016,10/26/16,PHI,Philadelphia 76ers,97,OKC,Oklahoma City Thunder,103,L
2016,10/26/16,PHX,Phoenix Suns,94,SAC,Sacramento Kings,113,L
2016,10/26/16,LAL,Los Angeles Lakers,120,HOU,Houston Rockets,114,W
2016,10/27/16,ATL,Atlanta Hawks,114,WAS,Washington Wizards,99,W
2016,10/27/16,CHI,Chicago Bulls,105,BOS,Boston Celtics,99,W
2016,10/27/16,SAC,Sacramento Kings,94,SAS,San Antonio Spurs,102,L
2016,10/27/16,POR,Portland Trail Blazers,106,LAC,LA Clippers,114,L
2016,10/28/16,TOR,Toronto Raptors,91,CLE,Cleveland Cavaliers,94,L
2016,10/28/16,BKN,Brooklyn Nets,103,IND,Indiana Pacers,94,W
2016,10/28/16,DET,Detroit Pistons,108,ORL,Orlando Magic,82,W
2016,10/28/16,OKC,Oklahoma City Thunder,113,PHX,Phoenix Suns,110,W
2016,10/28/16,MIA,Miami Heat,91,CHA,Charlotte Hornets,97,L
2016,10/28/16,DAL,Dallas Mavericks,98,HOU,Houston Rockets,106,L
2016,10/28/16,UTA,Utah Jazz,96,LAL,Los Angeles Lakers,89,W
2016,10/28/16,NOP,New Orleans Pelicans,114,GSW,Golden State Warriors,122,L
2016,10/29/16,PHI,Philadelphia 76ers,72,ATL,Atlanta Hawks,104,L
2016,10/29/16,CHA,Charlotte Hornets,98,BOS,Boston Celtics,104,L
2016,10/29/16,NYK,New York Knicks,111,MEM,Memphis Grizzlies,104,W
2016,10/29/16,CLE,Cleveland Cavaliers,105,ORL,Orlando Magic,99,W
2016,10/29/16,CHI,Chicago Bulls,118,IND,Indiana Pacers,101,W
2016,10/29/16,MIL,Milwaukee Bucks,110,BKN,Brooklyn Nets,108,W
2016,10/29/16,SAS,San Antonio Spurs,98,NOP,New Orleans Pelicans,79,W
2016,10/29/16,DEN,Denver Nuggets,113,POR,Portland Trail Blazers,115,L
2016,10/29/16,SAC,Sacramento Kings,106,MIN,Minnesota Timberwolves,103,W
2016,10/30/16,LAC,LA Clippers,88,UTA,Utah Jazz,75,W
2016,10/30/16,PHX,Phoenix Suns,100,GSW,Golden State Warriors,106,L
2016,10/30/16,MIA,Miami Heat,99,SAS,San Antonio Spurs,106,L
2016,10/30/16,DET,Detroit Pistons,98,MIL,Milwaukee Bucks,83,W
2016,10/30/16,MEM,Memphis Grizzlies,112,WAS,Washington Wizards,103,W
2016,10/30/16,OKC,Oklahoma City Thunder,113,LAL,Los Angeles Lakers,96,W
2016,10/30/16,HOU,Houston Rockets,93,DAL,Dallas Mavericks,92,W
2016,10/31/16,TOR,Toronto Raptors,105,DEN,Denver Nuggets,102,W
2016,10/31/16,BKN,Brooklyn Nets,88,CHI,Chicago Bulls,118,L
2016,10/31/16,ATL,Atlanta Hawks,106,SAC,Sacramento Kings,95,W
2016,10/31/16,LAC,LA Clippers,116,PHX,Phoenix Suns,98,W
2016,11/1/16,PHI,Philadelphia 76ers,101,ORL,Orlando Magic,103,L
2016,11/1/16,CLE,Cleveland Cavaliers,128,HOU,Houston Rockets,120,W
2016,11/1/16,IND,Indiana Pacers,115,LAL,Los Angeles Lakers,108,W
2016,11/1/16,MIA,Miami Heat,108,SAC,Sacramento Kings,96,W
2016,11/1/16,DET,Detroit Pistons,102,NYK,New York Knicks,89,W
2016,11/1/16,NOP,New Orleans Pelicans,113,MIL,Milwaukee Bucks,117,L
2016,11/1/16,MIN,Minnesota Timberwolves,116,MEM,Memphis Grizzlies,80,W
2016,11/1/16,SAS,San Antonio Spurs,91,UTA,Utah Jazz,106,L
2016,11/1/16,POR,Portland Trail Blazers,104,GSW,Golden State Warriors,127,L
2016,11/2/16,WAS,Washington Wizards,103,TOR,Toronto Raptors,113,L
2016,11/2/16,CHA,Charlotte Hornets,109,PHI,Philadelphia 76ers,93,W
2016,11/2/16,BKN,Brooklyn Nets,109,DET,Detroit Pistons,101,W
2016,11/2/16,NYK,New York Knicks,99,HOU,Houston Rockets,118,L
2016,11/2/16,ATL,Atlanta Hawks,116,LAL,Los Angeles Lakers,123,L
2016,11/2/16,MEM,Memphis Grizzlies,89,NOP,New Orleans Pelicans,83,W
2016,11/2/16,BOS,Boston Celtics,107,CHI,Chicago Bulls,100,W
2016,11/2/16,UTA,Utah Jazz,97,DAL,Dallas Mavericks,81,W
2016,11/2/16,PHX,Phoenix Suns,118,POR,Portland Trail Blazers,115,W
2016,11/2/16,LAC,LA Clippers,83,OKC,Oklahoma City Thunder,85,L
2016,11/3/16,ORL,Orlando Magic,102,SAC,Sacramento Kings,94,W
2016,11/3/16,MIL,Milwaukee Bucks,125,IND,Indiana Pacers,107,W
2016,11/3/16,MIN,Minnesota Timberwolves,99,DEN,Denver Nuggets,102,L
2016,11/3/16,CLE,Cleveland Cavaliers,128,BOS,Boston Celtics,122,W
2016,11/3/16,GSW,Golden State Warriors,122,OKC,Oklahoma City Thunder,96,W
2016,11/4/16,WAS,Washington Wizards,95,ATL,Atlanta Hawks,92,W
2016,11/4/16,TOR,Toronto Raptors,96,MIA,Miami Heat,87,W
2016,11/4/16,BKN,Brooklyn Nets,95,CHA,Charlotte Hornets,99,L
2016,11/4/16,CHI,Chicago Bulls,104,NYK,New York Knicks,117,L
2016,11/4/16,MEM,Memphis Grizzlies,88,LAC,LA Clippers,99,L
2016,11/4/16,NOP,New Orleans Pelicans,111,PHX,Phoenix Suns,112,L
2016,11/4/16,DAL,Dallas Mavericks,95,POR,Portland Trail Blazers,105,L
2016,11/4/16,UTA,Utah Jazz,86,SAS,San Antonio Spurs,100,L
2016,11/4/16,LAL,Los Angeles Lakers,117,GSW,Golden State Warriors,97,W
2016,11/5/16,OKC,Oklahoma City Thunder,112,MIN,Minnesota Timberwolves,92,W
2016,11/5/16,PHI,Philadelphia 76ers,101,CLE,Cleveland Cavaliers,102,L
2016,11/5/16,ORL,Orlando Magic,88,WAS,Washington Wizards,86,W
2016,11/5/16,DET,Detroit Pistons,103,DEN,Denver Nuggets,86,W
2016,11/5/16,IND,Indiana Pacers,111,CHI,Chicago Bulls,94,W
2016,11/5/16,ATL,Atlanta Hawks,112,HOU,Houston Rockets,97,W
2016,11/5/16,MIL,Milwaukee Bucks,117,SAC,Sacramento Kings,91,W
2016,11/5/16,SAS,San Antonio Spurs,92,LAC,LA Clippers,116,L
2016,11/6/16,NYK,New York Knicks,109,UTA,Utah Jazz,114,L
2016,11/6/16,MEM,Memphis Grizzlies,94,POR,Portland Trail Blazers,100,L
2016,11/6/16,TOR,Toronto Raptors,91,SAC,Sacramento Kings,96,L
2016,11/6/16,DAL,Dallas Mavericks,86,MIL,Milwaukee Bucks,75,W
2016,11/6/16,BOS,Boston Celtics,107,DEN,Denver Nuggets,123,L
2016,11/6/16,LAL,Los Angeles Lakers,119,PHX,Phoenix Suns,108,W
2016,11/7/16,PHI,Philadelphia 76ers,84,UTA,Utah Jazz,109,L
2016,11/7/16,WAS,Washington Wizards,106,HOU,Houston Rockets,114,L
2016,11/7/16,CHA,Charlotte Hornets,122,IND,Indiana Pacers,100,W
2016,11/7/16,CHI,Chicago Bulls,112,ORL,Orlando Magic,80,W
2016,11/7/16,OKC,Oklahoma City Thunder,97,MIA,Miami Heat,85,W
2016,11/7/16,LAC,LA Clippers,114,DET,Detroit Pistons,82,W
2016,11/7/16,GSW,Golden State Warriors,116,NOP,New Orleans Pelicans,106,W
2016,11/8/16,CLE,Cleveland Cavaliers,106,ATL,Atlanta Hawks,110,L
2016,11/8/16,BKN,Brooklyn Nets,119,MIN,Minnesota Timberwolves,110,W
2016,11/8/16,MEM,Memphis Grizzlies,108,DEN,Denver Nuggets,107,W
2016,11/8/16,POR,Portland Trail Blazers,124,PHX,Phoenix Suns,121,W
2016,11/8/16,LAL,Los Angeles Lakers,97,DAL,Dallas Mavericks,109,L
2016,11/8/16,SAC,Sacramento Kings,102,NOP,New Orleans Pelicans,94,W
2016,11/9/16,NYK,New York Knicks,110,BKN,Brooklyn Nets,96,W
2016,11/9/16,WAS,Washington Wizards,118,BOS,Boston Celtics,93,W
2016,11/9/16,CHA,Charlotte Hornets,104,UTA,Utah Jazz,98,W
2016,11/9/16,ORL,Orlando Magic,107,MIN,Minnesota Timberwolves,123,L
2016,11/9/16,IND,Indiana Pacers,122,PHI,Philadelphia 76ers,115,W
2016,11/9/16,ATL,Atlanta Hawks,115,CHI,Chicago Bulls,107,W
2016,11/9/16,OKC,Oklahoma City Thunder,102,TOR,Toronto Raptors,112,L
2016,11/9/16,PHX,Phoenix Suns,107,DET,Detroit Pistons,100,W
2016,11/9/16,SAS,San Antonio Spurs,99,HOU,Houston Rockets,101,L
2016,11/9/16,LAC,LA Clippers,111,POR,Portland Trail Blazers,80,W
2016,11/9/16,GSW,Golden State Warriors,116,DAL,Dallas Mavericks,95,W
2016,11/10/16,MIL,Milwaukee Bucks,106,NOP,New Orleans Pelicans,112,L
2016,11/10/16,MIA,Miami Heat,95,CHI,Chicago Bulls,98,L
2016,11/10/16,DEN,Denver Nuggets,101,GSW,Golden State Warriors,125,L
2016,11/10/16,SAC,Sacramento Kings,91,LAL,Los Angeles Lakers,101,L
2016,11/11/16,PHI,Philadelphia 76ers,109,IND,Indiana Pacers,105,W
2016,11/11/16,WAS,Washington Wizards,94,CLE,Cleveland Cavaliers,105,L
2016,11/11/16,CHA,Charlotte Hornets,111,TOR,Toronto Raptors,113,L
2016,11/11/16,ORL,Orlando Magic,74,UTA,Utah Jazz,87,L
2016,11/11/16,BOS,Boston Celtics,115,NYK,New York Knicks,87,W
2016,11/11/16,OKC,Oklahoma City Thunder,108,LAC,LA Clippers,110,L
2016,11/11/16,SAS,San Antonio Spurs,96,DET,Detroit Pistons,86,W
2016,11/11/16,POR,Portland Trail Blazers,122,SAC,Sacramento Kings,120,W
2016,11/12/16,NOP,New Orleans Pelicans,99,LAL,Los Angeles Lakers,126,L
2016,11/12/16,IND,Indiana Pacers,99,BOS,Boston Celtics,105,L
2016,11/12/16,TOR,Toronto Raptors,118,NYK,New York Knicks,107,W
2016,11/12/16,ATL,Atlanta Hawks,117,PHI,Philadelphia 76ers,96,W
2016,11/12/16,CHI,Chicago Bulls,106,WAS,Washington Wizards,95,W
2016,11/12/16,HOU,Houston Rockets,100,SAS,San Antonio Spurs,106,L
2016,11/12/16,MIN,Minnesota Timberwolves,105,LAC,LA Clippers,119,L
2016,11/12/16,MIA,Miami Heat,91,UTA,Utah Jazz,102,L
2016,11/12/16,MIL,Milwaukee Bucks,106,MEM,Memphis Grizzlies,96,W
2016,11/12/16,DEN,Denver Nuggets,95,DET,Detroit Pistons,106,L
2016,11/12/16,PHX,Phoenix Suns,104,BKN,Brooklyn Nets,122,L
2016,11/13/16,CLE,Cleveland Cavaliers,100,CHA,Charlotte Hornets,93,W
2016,11/13/16,OKC,Oklahoma City Thunder,117,ORL,Orlando Magic,119,L
2016,11/13/16,MIN,Minnesota Timberwolves,125,LAL,Los Angeles Lakers,99,W
2016,11/13/16,GSW,Golden State Warriors,133,PHX,Phoenix Suns,120,W
2016,11/13/16,POR,Portland Trail Blazers,112,DEN,Denver Nuggets,105,W
2016,11/14/16,IND,Indiana Pacers,88,ORL,Orlando Magic,69,W
2016,11/14/16,NYK,New York Knicks,93,DAL,Dallas Mavericks,77,W
2016,11/14/16,DET,Detroit Pistons,104,OKC,Oklahoma City Thunder,88,W
2016,11/14/16,NOP,New Orleans Pelicans,106,BOS,Boston Celtics,105,W
2016,11/14/16,HOU,Houston Rockets,115,PHI,Philadelphia 76ers,88,W
2016,11/14/16,SAS,San Antonio Spurs,94,MIA,Miami Heat,90,W
2016,11/14/16,UTA,Utah Jazz,96,MEM,Memphis Grizzlies,102,L
2016,11/14/16,LAC,LA Clippers,127,BKN,Brooklyn Nets,95,W
2016,11/15/16,CLE,Cleveland Cavaliers,121,TOR,Toronto Raptors,117,W
2016,11/15/16,MIA,Miami Heat,90,ATL,Atlanta Hawks,93,L
2016,11/15/16,MIN,Minnesota Timberwolves,108,CHA,Charlotte Hornets,115,L
2016,11/15/16,POR,Portland Trail Blazers,88,CHI,Chicago Bulls,113,L
2016,11/15/16,LAL,Los Angeles Lakers,125,BKN,Brooklyn Nets,118,W
2016,11/16/16,PHI,Philadelphia 76ers,109,WAS,Washington Wizards,102,W
2016,11/16/16,ORL,Orlando Magic,89,NOP,New Orleans Pelicans,82,W
2016,11/16/16,IND,Indiana Pacers,103,CLE,Cleveland Cavaliers,93,W
2016,11/16/16,BOS,Boston Celtics,90,DAL,Dallas Mavericks,83,W
2016,11/16/16,NYK,New York Knicks,105,DET,Detroit Pistons,102,W
2016,11/16/16,ATL,Atlanta Hawks,107,MIL,Milwaukee Bucks,100,W
2016,11/16/16,OKC,Oklahoma City Thunder,105,HOU,Houston Rockets,103,W
2016,11/16/16,TOR,Toronto Raptors,121,GSW,Golden State Warriors,127,L
2016,11/16/16,DEN,Denver Nuggets,120,PHX,Phoenix Suns,104,W
2016,11/16/16,LAC,LA Clippers,107,MEM,Memphis Grizzlies,111,L
2016,11/16/16,SAC,Sacramento Kings,105,SAS,San Antonio Spurs,110,L
2016,11/17/16,WAS,Washington Wizards,119,NYK,New York Knicks,112,W
2016,11/17/16,MIA,Miami Heat,96,MIL,Milwaukee Bucks,73,W
2016,11/17/16,HOU,Houston Rockets,126,POR,Portland Trail Blazers,109,W
2016,11/17/16,MIN,Minnesota Timberwolves,110,PHI,Philadelphia 76ers,86,W
2016,11/17/16,UTA,Utah Jazz,77,CHI,Chicago Bulls,85,L
2016,11/18/16,CHA,Charlotte Hornets,100,ATL,Atlanta Hawks,96,W
2016,11/18/16,CLE,Cleveland Cavaliers,104,DET,Detroit Pistons,81,W
2016,11/18/16,IND,Indiana Pacers,96,PHX,Phoenix Suns,116,L
2016,11/18/16,NOP,New Orleans Pelicans,113,POR,Portland Trail Blazers,101,W
2016,11/18/16,OKC,Oklahoma City Thunder,124,BKN,Brooklyn Nets,105,W
2016,11/18/16,BOS,Boston Celtics,88,GSW,Golden State Warriors,104,L
2016,11/18/16,DAL,Dallas Mavericks,64,MEM,Memphis Grizzlies,80,L
2016,11/18/16,DEN,Denver Nuggets,111,TOR,Toronto Raptors,113,L
2016,11/18/16,LAL,Los Angeles Lakers,107,SAS,San Antonio Spurs,116,L
2016,11/18/16,SAC,Sacramento Kings,115,LAC,LA Clippers,121,L
2016,11/19/16,HOU,Houston Rockets,111,UTA,Utah Jazz,102,W
2016,11/19/16,NOP,New Orleans Pelicans,121,CHA,Charlotte Hornets,116,W
2016,11/19/16,WAS,Washington Wizards,111,MIA,Miami Heat,114,L
2016,11/19/16,ORL,Orlando Magic,95,DAL,Dallas Mavericks,87,W
2016,11/19/16,DET,Detroit Pistons,92,BOS,Boston Celtics,94,L
2016,11/19/16,PHI,Philadelphia 76ers,120,PHX,Phoenix Suns,105,W
2016,11/19/16,MEM,Memphis Grizzlies,93,MIN,Minnesota Timberwolves,71,W
2016,11/19/16,MIL,Milwaukee Bucks,121,GSW,Golden State Warriors,124,L
2016,11/19/16,LAC,LA Clippers,102,CHI,Chicago Bulls,95,W
2016,11/20/16,NYK,New York Knicks,104,ATL,Atlanta Hawks,94,W
2016,11/20/16,BKN,Brooklyn Nets,109,POR,Portland Trail Blazers,129,L
2016,11/20/16,OKC,Oklahoma City Thunder,111,IND,Indiana Pacers,115,L
2016,11/20/16,SAC,Sacramento Kings,102,TOR,Toronto Raptors,99,W
2016,11/20/16,DEN,Denver Nuggets,105,UTA,Utah Jazz,91,W
2016,11/20/16,LAL,Los Angeles Lakers,110,CHI,Chicago Bulls,118,L
2016,11/21/16,PHI,Philadelphia 76ers,101,MIA,Miami Heat,94,W
2016,11/21/16,WAS,Washington Wizards,106,PHX,Phoenix Suns,101,W
2016,11/21/16,CHA,Charlotte Hornets,90,MEM,Memphis Grizzlies,105,L
2016,11/21/16,IND,Indiana Pacers,83,GSW,Golden State Warriors,120,L
2016,11/21/16,DET,Detroit Pistons,96,HOU,Houston Rockets,99,L
2016,11/21/16,MIL,Milwaukee Bucks,93,ORL,Orlando Magic,89,W
2016,11/21/16,MIN,Minnesota Timberwolves,93,BOS,Boston Celtics,99,L
2016,11/21/16,SAS,San Antonio Spurs,96,DAL,Dallas Mavericks,91,W
2016,11/21/16,LAC,LA Clippers,123,TOR,Toronto Raptors,115,W
2016,11/22/16,NYK,New York Knicks,107,POR,Portland Trail Blazers,103,W
2016,11/22/16,ATL,Atlanta Hawks,94,NOP,New Orleans Pelicans,112,L
2016,11/22/16,DEN,Denver Nuggets,110,CHI,Chicago Bulls,107,W
2016,11/22/16,LAL,Los Angeles Lakers,111,OKC,Oklahoma City Thunder,109,W
2016,11/23/16,PHI,Philadelphia 76ers,99,MEM,Memphis Grizzlies,104,L
2016,11/23/16,CHA,Charlotte Hornets,114,SAS,San Antonio Spurs,119,L
2016,11/23/16,ORL,Orlando Magic,87,PHX,Phoenix Suns,92,L
2016,11/23/16,CLE,Cleveland Cavaliers,137,POR,Portland Trail Blazers,125,W
2016,11/23/16,IND,Indiana Pacers,85,ATL,Atlanta Hawks,96,L
2016,11/23/16,BKN,Brooklyn Nets,92,BOS,Boston Celtics,111,L
2016,11/23/16,DET,Detroit Pistons,107,MIA,Miami Heat,84,W
2016,11/23/16,HOU,Houston Rockets,102,TOR,Toronto Raptors,115,L
2016,11/23/16,DAL,Dallas Mavericks,104,LAC,LA Clippers,124,L
2016,11/23/16,UTA,Utah Jazz,108,DEN,Denver Nuggets,83,W
2016,11/23/16,NOP,New Orleans Pelicans,117,MIN,Minnesota Timberwolves,96,W
2016,11/23/16,GSW,Golden State Warriors,149,LAL,Los Angeles Lakers,106,W
2016,11/23/16,SAC,Sacramento Kings,116,OKC,Oklahoma City Thunder,101,W
2016,11/25/16,BOS,Boston Celtics,103,SAS,San Antonio Spurs,109,L
2016,11/25/16,ORL,Orlando Magic,91,WAS,Washington Wizards,94,L
2016,11/25/16,CLE,Cleveland Cavaliers,128,DAL,Dallas Mavericks,90,W
2016,11/25/16,NYK,New York Knicks,113,CHA,Charlotte Hornets,111,W
2016,11/25/16,PHI,Philadelphia 76ers,89,CHI,Chicago Bulls,105,L
2016,11/25/16,DET,Detroit Pistons,108,LAC,LA Clippers,97,W
2016,11/25/16,UTA,Utah Jazz,95,ATL,Atlanta Hawks,68,W
2016,11/25/16,MIL,Milwaukee Bucks,99,TOR,Toronto Raptors,105,L
2016,11/25/16,MEM,Memphis Grizzlies,81,MIA,Miami Heat,90,L
2016,11/25/16,IND,Indiana Pacers,118,BKN,Brooklyn Nets,97,W
2016,11/25/16,DEN,Denver Nuggets,129,OKC,Oklahoma City Thunder,132,L
2016,11/25/16,PHX,Phoenix Suns,85,MIN,Minnesota Timberwolves,98,L
2016,11/25/16,POR,Portland Trail Blazers,119,NOP,New Orleans Pelicans,104,W
2016,11/25/16,LAL,Los Angeles Lakers,85,GSW,Golden State Warriors,109,L
2016,11/25/16,SAC,Sacramento Kings,104,HOU,Houston Rockets,117,L
2016,11/26/16,WAS,Washington Wizards,100,SAS,San Antonio Spurs,112,L
2016,11/26/16,CHA,Charlotte Hornets,107,NYK,New York Knicks,102,W
2016,11/26/16,OKC,Oklahoma City Thunder,106,DET,Detroit Pistons,88,W
2016,11/26/16,MIA,Miami Heat,107,MEM,Memphis Grizzlies,110,L
2016,11/26/16,GSW,Golden State Warriors,115,MIN,Minnesota Timberwolves,102,W
2016,11/27/16,PHI,Philadelphia 76ers,108,CLE,Cleveland Cavaliers,112,L
2016,11/27/16,PHX,Phoenix Suns,114,DEN,Denver Nuggets,120,L
2016,11/27/16,BKN,Brooklyn Nets,105,SAC,Sacramento Kings,122,L
2016,11/27/16,ORL,Orlando Magic,96,MIL,Milwaukee Bucks,104,L
2016,11/27/16,IND,Indiana Pacers,91,LAC,LA Clippers,70,W
2016,11/27/16,DAL,Dallas Mavericks,91,NOP,New Orleans Pelicans,81,W
2016,11/27/16,POR,Portland Trail Blazers,114,HOU,Houston Rockets,130,L
2016,11/27/16,LAL,Los Angeles Lakers,109,ATL,Atlanta Hawks,94,W
2016,11/28/16,WAS,Washington Wizards,101,SAC,Sacramento Kings,95,W
2016,11/28/16,TOR,Toronto Raptors,122,PHI,Philadelphia 76ers,95,W
2016,11/28/16,NYK,New York Knicks,103,OKC,Oklahoma City Thunder,112,L
2016,11/28/16,MIA,Miami Heat,104,BOS,Boston Celtics,112,L
2016,11/28/16,MEM,Memphis Grizzlies,85,CHA,Charlotte Hornets,104,L
2016,11/28/16,MIN,Minnesota Timberwolves,103,UTA,Utah Jazz,112,L
2016,11/28/16,GSW,Golden State Warriors,105,ATL,Atlanta Hawks,100,W
2016,11/29/16,CHA,Charlotte Hornets,89,DET,Detroit Pistons,112,L
2016,11/29/16,BKN,Brooklyn Nets,127,LAC,LA Clippers,122,W
2016,11/29/16,MIL,Milwaukee Bucks,118,CLE,Cleveland Cavaliers,101,W
2016,11/29/16,NOP,New Orleans Pelicans,105,LAL,Los Angeles Lakers,88,W
2016,11/29/16,SAS,San Antonio Spurs,83,ORL,Orlando Magic,95,L
2016,11/29/16,UTA,Utah Jazz,120,HOU,Houston Rockets,101,W
2016,1/30/17,PHI,Philadelphia 76ers,122,SAC,Sacramento Kings,119,W
2016,11/30/16,BOS,Boston Celtics,114,DET,Detroit Pistons,121,L
2016,11/30/16,TOR,Toronto Raptors,120,MEM,Memphis Grizzlies,105,W
2016,11/30/16,CHI,Chicago Bulls,90,LAL,Los Angeles Lakers,96,L
2016,11/30/16,OKC,Oklahoma City Thunder,126,WAS,Washington Wizards,115,W
2016,11/30/16,MIN,Minnesota Timberwolves,104,NYK,New York Knicks,106,L
2016,11/30/16,DAL,Dallas Mavericks,87,SAS,San Antonio Spurs,94,L
2016,11/30/16,DEN,Denver Nuggets,98,MIA,Miami Heat,106,L
2016,11/30/16,PHX,Phoenix Suns,109,ATL,Atlanta Hawks,107,W
2016,11/30/16,POR,Portland Trail Blazers,131,IND,Indiana Pacers,109,W
2016,12/1/16,CHA,Charlotte Hornets,97,DAL,Dallas Mavericks,87,W
2016,12/1/16,BKN,Brooklyn Nets,93,MIL,Milwaukee Bucks,111,L
2016,12/1/16,MEM,Memphis Grizzlies,95,ORL,Orlando Magic,94,W
2016,12/1/16,CLE,Cleveland Cavaliers,94,LAC,LA Clippers,113,L
2016,12/1/16,UTA,Utah Jazz,110,MIA,Miami Heat,111,L
2016,12/1/16,GSW,Golden State Warriors,127,HOU,Houston Rockets,132,L
2016,12/2/16,PHI,Philadelphia 76ers,88,ORL,Orlando Magic,105,L
2016,12/2/16,BOS,Boston Celtics,97,SAC,Sacramento Kings,92,W
2016,12/2/16,TOR,Toronto Raptors,113,LAL,Los Angeles Lakers,80,W
2016,12/2/16,NYK,New York Knicks,118,MIN,Minnesota Timberwolves,114,W
2016,12/2/16,CHI,Chicago Bulls,111,CLE,Cleveland Cavaliers,105,W
2016,12/2/16,NOP,New Orleans Pelicans,96,LAC,LA Clippers,114,L
2016,12/2/16,ATL,Atlanta Hawks,85,DET,Detroit Pistons,121,L
2016,12/2/16,SAS,San Antonio Spurs,107,WAS,Washington Wizards,105,W
2016,12/2/16,DEN,Denver Nuggets,110,HOU,Houston Rockets,128,L
2016,12/3/16,MIL,Milwaukee Bucks,112,BKN,Brooklyn Nets,103,W
2016,12/3/16,CHA,Charlotte Hornets,120,MIN,Minnesota Timberwolves,125,L
2016,12/3/16,TOR,Toronto Raptors,128,ATL,Atlanta Hawks,84,W
2016,12/3/16,PHI,Philadelphia 76ers,106,BOS,Boston Celtics,107,L
2016,12/3/16,MEM,Memphis Grizzlies,103,LAL,Los Angeles Lakers,100,W
2016,12/3/16,DAL,Dallas Mavericks,107,CHI,Chicago Bulls,82,W
2016,12/3/16,UTA,Utah Jazz,105,DEN,Denver Nuggets,98,W
2016,12/3/16,POR,Portland Trail Blazers,99,MIA,Miami Heat,92,W
2016,12/3/16,GSW,Golden State Warriors,138,PHX,Phoenix Suns,109,W
2016,12/4/16,DET,Detroit Pistons,92,ORL,Orlando Magic,98,L
2016,12/4/16,OKC,Oklahoma City Thunder,101,NOP,New Orleans Pelicans,92,W
2016,12/4/16,NYK,New York Knicks,106,SAC,Sacramento Kings,98,W
2016,12/4/16,LAC,LA Clippers,102,IND,Indiana Pacers,111,L
2016,12/5/16,PHI,Philadelphia 76ers,98,DEN,Denver Nuggets,106,L
2016,12/5/16,TOR,Toronto Raptors,112,CLE,Cleveland Cavaliers,116,L
2016,12/5/16,BKN,Brooklyn Nets,113,WAS,Washington Wizards,118,L
2016,12/5/16,ATL,Atlanta Hawks,99,OKC,Oklahoma City Thunder,102,L
2016,12/5/16,CHI,Chicago Bulls,110,POR,Portland Trail Blazers,112,L
2016,12/5/16,MIL,Milwaukee Bucks,96,SAS,San Antonio Spurs,97,L
2016,12/5/16,NOP,New Orleans Pelicans,108,MEM,Memphis Grizzlies,110,L
2016,12/5/16,HOU,Houston Rockets,107,BOS,Boston Celtics,106,W
2016,12/5/16,DAL,Dallas Mavericks,101,CHA,Charlotte Hornets,109,L
2016,12/5/16,LAL,Los Angeles Lakers,101,UTA,Utah Jazz,107,L
2016,12/5/16,GSW,Golden State Warriors,142,IND,Indiana Pacers,106,W
2016,12/6/16,WAS,Washington Wizards,116,ORL,Orlando Magic,124,L
2016,12/6/16,MIA,Miami Heat,103,NYK,New York Knicks,114,L
